Date,Time,Software,Action,Version,ID,Denial Message
not_provided,16:51:32,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
not_provided,16:51:32,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
not_provided,16:53:02,(ARCGIS),IN:,"VBA",ralmeida@SGH402P41Y,
not_provided,16:53:02,(ARCGIS),IN:,"Editor",ralmeida@SGH402P41Y,
not_provided,16:53:59,(ARCGIS),IN:,"VBA",rzhang@SGH227R9P3,
not_provided,16:53:59,(ARCGIS),IN:,"Editor",rzhang@SGH227R9P3,
not_provided,16:54:06,(ARCGIS),IN:,"VBA",rzhang@SGH227R9P3,
not_provided,16:54:06,(ARCGIS),IN:,"Editor",rzhang@SGH227R9P3,
not_provided,16:54:18,(ARCGIS),IN:,"Viewer",nperrie@5CG44804CX,
not_provided,17:12:15,(ARCGIS),IN:,"VBA",jjose@SGH227R9PC,
not_provided,17:12:15,(ARCGIS),IN:,"Editor",jjose@SGH227R9PC,
not_provided,17:12:18,(ARCGIS),IN:,"VBA",jjose@SGH227R9PC,
not_provided,17:12:18,(ARCGIS),IN:,"Editor",jjose@SGH227R9PC,
not_provided,17:12:20,(ARCGIS),IN:,"VBA",jjose@SGH227R9PC,
not_provided,17:12:20,(ARCGIS),IN:,"Editor",jjose@SGH227R9PC,
09/10/15,7:58:00,(ARCGIS),OUT:,"Editor",RZhang@SGH227R9P3,
09/10/15,7:58:07,(ARCGIS),OUT:,"VBA",RZhang@SGH227R9P3,
09/10/15,7:58:26,(ARCGIS),OUT:,"Editor",RZhang@SGH227R9P3,
09/10/15,7:58:32,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,7:58:33,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,7:58:35,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,7:58:44,(ARCGIS),UNSUPPORTED:,"Tracking",RZhang@SGH227R9P3,License server system does not support this feature. ,
09/10/15,7:59:14,(ARCGIS),OUT:,"Editor",smoodley@SGH227R9P2,
09/10/15,7:59:17,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,7:59:21,(ARCGIS),OUT:,"VBA",smoodley@SGH227R9P2,
09/10/15,7:59:22,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,7:59:35,(ARCGIS),OUT:,"Editor",smoodley@SGH227R9P2,
09/10/15,7:59:38,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:00:17,(ARCGIS),UNSUPPORTED:,"StandardEngine",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,8:00:17,(ARCGIS),UNSUPPORTED:,"GDBEdit",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,8:00:17,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:00:17,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:00:23,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
09/10/15,8:00:28,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:01:10,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,8:01:26,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
09/10/15,8:01:44,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,8:03:02,(ARCGIS),OUT:,"Editor",ralmeida@SGH402P41Y,
09/10/15,8:03:11,(ARCGIS),OUT:,"VBA",ralmeida@SGH402P41Y,
09/10/15,8:04:30,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,8:07:51,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:08:46,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:08:46,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:08:46,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:08:52,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:08:56,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:09:04,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:09:19,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:09:19,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:09:19,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:10:07,(ARCGIS),UNSUPPORTED:,"StandardEngine",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,8:10:07,(ARCGIS),UNSUPPORTED:,"GDBEdit",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,8:10:07,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:10:07,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:10:18,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:11:29,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:11:48,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:11:51,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:11:59,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:12:10,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:12:10,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:12:10,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:12:45,(ARCGIS),UNSUPPORTED:,"StandardEngine",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,8:12:45,(ARCGIS),UNSUPPORTED:,"GDBEdit",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,8:12:45,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:12:45,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:12:56,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:13:11,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:13:27,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:13:30,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:13:38,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:13:50,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:13:50,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:13:50,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:13:59,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:14:02,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:14:09,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:14:21,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:14:21,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,8:14:21,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:14:21,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:14:21,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
09/10/15,8:14:23,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
09/10/15,8:14:45,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,8:14:49,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
09/10/15,8:14:57,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,8:15:15,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
09/10/15,8:15:42,(ARCGIS),UNSUPPORTED:,"StandardEngine",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,8:15:42,(ARCGIS),UNSUPPORTED:,"GDBEdit",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,8:15:42,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:15:42,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:15:53,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:16:59,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
09/10/15,8:17:08,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
09/10/15,8:17:18,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:17:21,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:17:29,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:17:41,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:17:41,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:17:41,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:19:21,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,8:20:43,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,8:20:49,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,8:20:52,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
09/10/15,8:20:52,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,8:20:53,(ARCGIS),OUT:,"VBA",ctapp@AUD23904Y1,
09/10/15,8:20:54,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
09/10/15,8:20:54,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,8:20:58,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,8:20:59,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
09/10/15,8:20:59,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,8:21:27,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,8:21:29,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,8:21:29,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
09/10/15,8:21:30,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
09/10/15,8:23:57,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:24:00,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:24:03,(ARCGIS),IN:,"Editor",ctapp@AUD23904Y1,
09/10/15,8:24:05,(ARCGIS),IN:,"VBA",ctapp@AUD23904Y1,
09/10/15,8:24:05,(ARCGIS),IN:,"Editor",ctapp@AUD23904Y1,
09/10/15,8:24:08,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:24:10,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,8:24:13,(ARCGIS),OUT:,"VBA",ctapp@AUD23904Y1,
09/10/15,8:24:21,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,8:24:43,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,8:26:51,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:26:52,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:26:52,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:28:07,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
09/10/15,8:30:37,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,8:30:53,(ARCGIS),OUT:,"VBA",mpatel1@SGH227R9P6,
09/10/15,8:30:58,(ARCGIS),OUT:,"Publisher",mpatel1@SGH227R9P6,
09/10/15,8:31:09,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,8:33:11,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,8:38:22,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:38:26,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:38:34,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,8:38:53,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:38:53,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:40:36,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:40:40,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:40:47,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:42:06,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,8:42:53,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:42:53,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:42:53,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:43:04,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:43:07,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:43:16,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:43:17,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:43:17,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:43:17,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:43:21,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:43:24,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:43:32,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:43:33,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:43:33,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:43:33,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:47:34,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:47:37,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:47:45,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:50:45,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:50:45,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:50:45,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:50:51,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:50:55,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:50:57,(ARCGIS),UNSUPPORTED:,"Tracking",RZhang@SGH227R9P3,License server system does not support this feature. ,
09/10/15,8:51:01,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,8:51:02,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:51:20,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:51:20,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:51:20,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:52:53,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:52:57,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:53:04,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:53:11,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:53:12,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:53:12,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:53:24,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:53:25,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,8:53:27,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:53:35,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:56:01,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:56:04,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,8:56:12,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,8:56:41,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:56:41,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:56:41,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,8:57:14,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,8:57:45,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:57:45,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,8:57:45,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:02:15,(ARCGIS),UNSUPPORTED:,"StandardEngine",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,9:02:15,(ARCGIS),UNSUPPORTED:,"GDBEdit",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,9:02:15,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,9:02:15,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,9:02:29,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,9:04:33,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,9:16:29,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,9:16:51,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,9:19:49,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:19:53,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:20:01,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:20:19,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:20:19,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:20:19,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:21:29,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
09/10/15,9:25:24,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,9:25:40,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:25:44,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:25:48,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:25:48,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:25:53,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:25:56,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:26:04,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:26:25,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:26:25,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:26:25,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:30:25,(ARCGIS),OUT:,"Viewer",smoodley@SGH227R9P2,
09/10/15,9:30:25,(ARCGIS),IN:,"Viewer",smoodley@SGH227R9P2,
09/10/15,9:30:33,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:30:37,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:30:45,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:31:14,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,9:31:53,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:31:53,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:31:53,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:32:08,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:32:11,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:32:15,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:32:15,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:37:35,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:37:39,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:37:48,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:39:36,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:39:36,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:39:36,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:41:08,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:41:11,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:41:15,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:41:15,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:49:12,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,9:51:09,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:51:12,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:51:20,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:52:22,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,9:52:45,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,9:56:07,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,9:58:35,(ARCGIS),IN:,"Editor",RZhang@SGH227R9P3,
09/10/15,9:58:44,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,9:59:49,(ARCGIS),IN:,"Editor",smoodley@SGH227R9P2,
09/10/15,10:02:06,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:02:57,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:24:49,(ARCGIS),IN:,"Editor",ctapp@AUD23904Y1,
09/10/15,10:26:48,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,10:26:48,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,10:26:48,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,10:28:32,(ARCGIS),OUT:,"Publisher",mpatel1@SGH227R9P6,
09/10/15,10:28:46,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:29:09,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,10:29:09,(ARCGIS),OUT:,"VBA",ctapp@AUD23904Y1,
09/10/15,10:29:17,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,10:29:17,(ARCGIS),OUT:,"VBA",ctapp@AUD23904Y1,
09/10/15,10:31:27,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:32:14,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:34:08,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:34:16,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
09/10/15,10:34:21,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:34:39,(ARCGIS),IN:,"VBA",ralmeida@SGH402P41Y,
09/10/15,10:34:39,(ARCGIS),IN:,"Editor",ralmeida@SGH402P41Y,
09/10/15,10:36:05,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,10:36:08,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,10:36:16,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,10:36:47,(ARCGIS),UNSUPPORTED:,"StandardEngine",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,10:36:47,(ARCGIS),UNSUPPORTED:,"GDBEdit",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,10:36:47,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:36:47,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:36:57,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:37:42,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,10:37:45,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,10:38:17,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,10:41:12,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:47:25,(ARCGIS),OUT:,"Editor",ralmeida@SGH402P41Y,
09/10/15,10:47:28,(ARCGIS),OUT:,"VBA",ralmeida@SGH402P41Y,
09/10/15,10:49:12,(ARCGIS),UNSUPPORTED:,"StandardEngine",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,10:49:12,(ARCGIS),UNSUPPORTED:,"GDBEdit",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,10:49:12,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:49:12,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:49:23,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:51:08,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:52:16,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
